Área Total,Dormitorios,Baños,Estacionamiento,Zona_num,Municipio_num,Precio Venta
225.0,9,4,1,99,99,518000.0
298.3,4,4,3,99,99,2331000.0
406.0,4,4,1,99,99,647500.0
324.0,7,7,1,99,99,444000.0
250.0,5,5,1,99,99,1665000.0
285.0,6,4,2,22,3,925000.0
191.0,5,3,1,99,99,514300.0
102.5,1,1,1,99,99,390000.0
232.0,6,3,1,20,3,980500.0
180.0,7,4,1,99,99,477300.0
237.43,5,4,2,3,0,2072000.0
280.0,11,5,0,99,99,555000.0
215.0,7,3,1,99,99,629000.0
180.0,0,0,0,99,99,440300.0
230.64,4,2,4,35,5,1106300.0
180.0,3,4,2,23,3,1221000.0
0.0,0,0,0,99,99,191563.0
646.42,13,11,0,99,99,1591000.0
263.0,0,0,0,17,2,592000.0
300.0,0,0,0,99,99,1110000.0
200.0,4,4,0,99,99,481000.0
56.8,2,1,2,99,99,314500.0
456.15,16,8,0,17,2,1050800.0
223.0,7,3,0,99,99,573500.0
195.0,3,5,2,17,2,444000.0
388.81,5,2,0,99,99,2016500.0
170.0,4,3,2,26,4,1054500.0
162.98,1,2,1,99,99,165000.0
171.41,6,2,3,99,99,1036000.0
40.0,4,1,0,99,99,407000.0
320.0,0,0,0,99,99,462500.0
344.01,0,0,0,99,99,1091500.0
0.0,0,0,0,99,99,444000.0
483.0,7,6,3,22,3,3052500.0
289.41,6,2,1,99,99,814000.0
189.35,6,4,0,99,99,380000.0
120.0,3,2,1,99,99,130000.0
980.0,4,5,0,30,5,4810000.0
252.0,3,3,1,99,99,632700.0
250.0,0,0,0,99,99,701150.0
316.35,4,6,0,32,5,1776000.0
210.0,9,4,0,99,99,407000.0
125.0,3,3,0,99,99,462500.0
408.6,6,4,0,99,99,401734.0
55.0,2,1,1,99,99,277500.0
497.07,4,0,0,5,0,3663000.0
80.0,3,2,2,26,4,266400.0
286.0,6,3,1,99,99,370000.0
120.0,3,1,0,99,99,79500.0
374.26,5,2,2,99,99,2201500.0
255.0,6,3,1,99,99,1073000.0
561.74,6,2,1,99,99,666000.0
460.0,6,6,0,99,99,3256000.0
240.0,4,3,2,99,99,1036000.0
71.0,3,2,0,7,1,489000.0
180.0,3,2,2,5,0,1184000.0
175.0,8,3,0,99,99,576460.0
220.0,6,2,1,99,99,444000.0
163.0,3,2,1,99,99,1295000.0
140.0,3,1,2,99,99,277500.0
224.0,5,4,0,35,5,1087800.0
700.0,0,0,0,3,0,13875000.0
147.0,3,1,1,99,99,888000.0
107.0,2,2,0,16,2,333000.0
420.0,8,5,3,99,99,1479996.0
240.0,6,5,1,10,1,1665000.0
400.0,8,7,6,99,99,925000.0
630.0,10,8,4,17,2,936100.0
300.0,6,2,1,99,99,768860.0
245.0,9,4,2,11,1,1147000.0
163.0,5,5,2,99,99,814000.0
52.5,2,1,0,20,3,351500.0
494.24,13,7,1,34,5,943500.0
90.0,0,0,0,99,99,250000.0
85.0,5,4,0,99,99,166500.0
155.52,3,2,0,99,99,240500.0
478.89,0,0,0,99,99,1350500.0
70.0,6,3,1,99,99,407000.0
180.0,4,3,1,99,99,629000.0
149.0,0,0,0,99,99,5550000.0
120.0,2,2,0,99,99,1332000.0
185.67,5,3,1,22,3,943500.0
250.0,6,3,2,9,1,1295000.0
370.0,3,4,1,17,2,740000.0
120.0,4,2,3,99,99,333000.0
190.0,4,2,0,99,99,573500.0
120.0,2,1,0,16,2,177600.0
186.0,4,1,0,99,99,203500.0
48.07,1,1,0,99,99,185000.0
150.0,6,2,1,99,99,625300.0
240.0,5,3,0,22,3,666000.0
127.8,2,2,0,28,4,333000.0
230.0,3,2,1,99,99,943500.0
260.0,7,2,1,99,99,395900.0
210.0,3,3,3,4,0,2331000.0
235.0,2,2,1,2,0,2146000.0
280.0,5,3,0,99,99,369630.0
380.0,4,3,4,99,99,1295000.0
302.15,7,4,0,99,99,666000.0
370.04,4,3,2,99,99,1480000.0
64.0,2,1,1,99,99,215000.0
395.0,9,9,2,99,99,1609500.0
511.54,20,20,1,99,99,1406000.0
262.0,0,0,0,99,99,740000.0
318.0,5,3,0,34,5,740000.0
356.03,3,3,1,1,0,2826800.0
370.0,6,3,4,5,0,1924000.0
346.0,6,4,3,4,0,2344320.0
150.0,0,0,0,8,1,555000.0
384.0,6,5,2,99,99,1165500.0
100.0,5,3,0,33,5,332630.0
251.0,3,3,2,99,99,1406000.0
400.0,7,4,0,13,2,1295000.0
140.0,0,5,0,99,99,444000.0
420.0,6,4,0,99,99,517630.0
398.0,12,8,1,99,99,1184000.0
270.0,7,3,0,99,99,444000.0
290.3,5,4,1,99,99,1069300.0
130.0,1,0,0,99,99,148000.0
265.0,6,3,1,99,99,1180300.0
78.4,3,2,0,99,99,240000.0
285.0,4,4,4,5,0,4514000.0
240.0,6,3,0,99,99,370000.0
595.0,18,10,0,99,99,703000.0
200.0,6,2,0,99,99,684500.0
148.45,5,4,1,99,99,481000.0
154.0,3,2,0,99,99,188840.0
345.18,7,4,0,10,1,1476300.0
175.0,0,0,0,99,99,370000.0
122.0,3,3,0,22,3,414400.0
345.8,4,3,1,99,99,2701000.0
302.0,6,5,2,5,0,1776000.0
112.0,6,4,2,99,99,425500.0
265.0,5,3,3,33,5,999000.0
170.0,0,0,0,99,99,543367.0
208.0,7,5,1,99,99,777000.0
64.0,4,2,1,35,5,703000.0
240.35,8,2,0,20,3,740000.0
190.35,5,3,2,99,99,1350500.0
40.0,3,1,1,99,99,333000.0
230.0,6,4,2,99,99,536500.0
130.0,4,2,0,13,2,1295000.0
180.0,3,2,1,17,2,307100.0
258.9,9,6,2,20,3,814000.0
105.2,0,0,0,99,99,250000.0
173.29,0,0,0,99,99,1217300.0
300.0,5,5,1,99,99,647500.0
100.0,0,0,0,99,99,814000.0
340.0,8,6,0,99,99,721500.0
100.0,0,0,0,99,99,2960000.0
90.0,4,3,0,99,99,314500.0
208.0,6,4,0,5,0,684500.0
278.0,7,4,1,99,99,1036000.0
162.0,4,4,0,99,99,2553000.0
100.0,3,0,0,3,0,444000.0
4000.0,4,4,0,28,4,5550000.0
260.0,6,4,0,99,99,444000.0
266.0,4,3,1,99,99,2146000.0
290.0,4,3,0,99,99,925000.0
200.0,5,3,2,30,5,1184000.0
42.0,2,1,1,99,99,388500.0
240.89,5,3,0,34,5,592000.0
160.0,8,8,2,16,2,296000.0
380.0,12,12,0,99,99,925000.0
91.0,3,2,0,99,99,185000.0
94.18,2,1,0,34,5,296000.0
784.27,4,5,10,5,0,14670500.0
0.0,3,3,1,99,99,273800.0
200.0,6,5,0,99,99,610500.0
120.0,2,2,0,99,99,592000.0
90.0,2,1,0,99,99,444000.0
180.0,0,0,0,16,2,240500.0
160.0,3,3,4,99,99,814000.0
253.0,5,4,2,5,0,1924000.0
328.91,3,4,0,99,99,444000.0
300.0,5,3,1,99,99,888000.0
275.0,5,4,1,99,99,1184000.0
305.0,6,3,2,9,1,980500.0
240.0,7,3,0,99,99,399600.0
220.0,6,3,1,16,2,333000.0
208.64,3,4,0,2,0,814000.0
180.0,3,3,1,99,99,536315.0
300.0,5,2,1,99,99,320000.0
140.0,8,8,0,99,99,677100.0
180.0,3,2,1,99,99,573500.0
300.0,7,4,1,99,99,777000.0
300.84,4,6,4,5,0,2479000.0
743.0,0,9,11,4,0,6290000.0
274.0,5,8,3,99,99,1295000.0
360.0,5,3,2,5,0,1850000.0
80.34,3,2,0,16,2,225000.0
140.3,4,2,1,9,1,943500.0
120.0,5,3,1,99,99,592000.0
60.0,2,2,0,99,99,222000.0
308.4,12,6,0,99,99,851000.0
180.0,8,0,0,99,99,1295000.0
485.0,4,5,3,5,0,2775000.0
120.0,2,2,1,99,99,481000.0
100.0,2,2,0,99,99,610500.0
167.0,8,3,1,22,3,555000.0
0.0,5,2,1,2,0,1147000.0
380.0,7,4,1,99,99,999000.0
267.0,7,3,2,5,0,1110000.0
378.0,6,5,1,0,0,2053500.0
255.0,15,4,0,99,99,425500.0
264.0,5,3,0,9,1,662300.0
304.0,4,4,3,5,0,3145000.0
105.0,3,3,0,99,99,758500.0
380.0,12,2,0,99,99,888000.0
680.0,5,3,1,1,0,3700000.0
147.96,4,4,1,99,99,684500.0
178.0,3,2,2,11,1,1406000.0
60.0,1,1,0,99,99,160000.0
250.0,3,3,0,99,99,610500.0
453.0,8,5,2,99,99,962000.0
100.0,3,2,6,99,99,814000.0
250.0,4,4,0,99,99,1202500.0
100.0,2,1,2,99,99,514300.0
298.0,15,9,0,99,99,647500.0
243.6,5,5,4,16,2,562400.0
220.91,5,4,1,99,99,906500.0
212.0,3,2,2,2,0,1831500.0
20.0,1,1,1,99,99,133200.0
90.0,2,1,0,99,99,164338.0
803.18,5,3,5,2,0,4810000.0
232.0,4,3,1,11,1,1106300.0
288.79,6,2,0,99,99,444000.0
240.0,0,6,1,99,99,629000.0
1346.32,24,8,0,99,99,3696300.0
300.0,5,3,2,4,0,4440000.0
399.0,6,0,0,99,99,2035000.0
142.55,3,3,1,99,99,444000.0
60.0,0,0,0,99,99,477300.0
514.5,0,0,0,99,99,5520585.0
207.0,6,3,0,99,99,662300.0
400.0,8,4,1,14,2,1961000.0
40.0,2,1,3,99,99,351500.0
300.0,5,4,0,99,99,1480000.0
1005.0,3,5,0,99,99,1673658.0
404.0,5,4,3,5,0,6290000.0
200.0,6,3,0,99,99,429200.0
203.68,6,5,2,99,99,1272800.0
284.0,5,5,2,2,0,958300.0
400.0,9,4,1,99,99,832500.0
198.0,5,3,0,99,99,1519960.0
130.0,2,1,1,16,2,510600.0
105.0,3,2,1,16,2,222000.0
200.0,6,3,1,34,5,477300.0
289.1,8,3,0,14,2,1850000.0
548.32,6,5,1,99,99,814000.0
100.0,6,3,0,17,2,277130.0
240.0,5,2,0,99,99,592000.0
90.0,0,0,0,99,99,192400.0
134.64,2,0,0,99,99,86487.0
295.0,6,5,2,2,0,1221000.0
280.0,2,2,3,99,99,362600.0
222.9,2,1,0,99,99,592000.0
700.0,0,0,0,32,5,16650000.0
431.0,6,6,1,99,99,1239500.0
521.0,5,4,2,4,0,4070000.0
220.95,3,2,2,5,0,2127500.0
100.0,2,2,1,99,99,255300.0
183.74,4,2,0,13,2,1480000.0
118.0,4,5,0,99,99,943500.0
110.6,2,1,0,99,99,740000.0
434.0,11,5,1,99,99,1110000.0
180.0,3,2,0,16,2,314500.0
440.0,2,6,0,99,99,1665000.0
140.0,4,3,2,99,99,1036000.0
237.0,9,6,1,99,99,370000.0
369.21,6,4,1,99,99,370000.0
105.0,4,2,0,99,99,99000.0
163.75,3,3,1,99,99,553890.0
166.0,5,4,2,99,99,462500.0
180.0,5,2,0,99,99,270000.0
234.0,6,2,2,1,0,2031300.0
375.0,4,4,4,5,0,2405000.0
400.0,10,5,2,99,99,3515000.0
421.16,15,5,1,99,99,2553000.0
120.0,3,2,1,99,99,314500.0
3876.0,7,5,0,28,4,6453540.0
212.0,3,2,1,99,99,440300.0
697.0,10,4,0,99,99,3145000.0
182.0,3,1,1,7,1,1254300.0
202.0,7,5,1,99,99,555000.0
283.0,7,3,1,16,2,416250.0
320.0,7,6,0,20,3,851000.0
168.0,5,6,0,24,4,962000.0
204.93,4,2,1,16,2,296000.0
290.92,5,2,0,99,99,647500.0
209.0,4,4,2,99,99,999000.0
270.0,4,3,2,99,99,1091500.0
287.0,5,3,0,16,2,592000.0
184.0,0,0,0,31,5,1106300.0
330.0,0,0,0,16,2,629000.0
100.0,2,2,1,99,99,95000.0
290.59,6,3,1,99,99,925000.0
178.0,4,4,2,99,99,517963.0
492.0,9,3,0,99,99,1110000.0
200.0,4,2,1,99,99,536500.0
143.0,4,2,14,20,3,628630.0
72.0,4,2,1,99,99,277500.0
314.45,8,6,1,20,3,647500.0
300.0,4,3,1,99,99,351500.0
147.0,4,2,1,11,1,1221000.0
348.96,6,6,0,1,0,3700000.0
168.24,4,2,0,99,99,721500.0
120.0,4,3,0,99,99,425500.0
278.0,0,0,0,99,99,1184000.0
60.0,4,3,0,99,99,666000.0
63.38,2,2,0,16,2,144300.0
246.0,4,2,2,17,2,557856.0
368.0,10,10,1,99,99,888000.0
160.0,4,4,0,99,99,259000.0
270.0,6,6,2,99,99,388500.0
336.0,5,5,1,99,99,666000.0
472.0,5,2,1,99,99,480000.0
238.11,0,4,0,99,99,370000.0
200.67,6,4,1,99,99,314500.0
44.96,0,0,1,99,99,210000.0
732.0,10,6,5,28,4,4421500.0
227.72,9,8,0,20,3,888000.0
164.82,7,3,2,23,3,884300.0
223.0,4,3,2,99,99,1476300.0
373.5,5,5,0,20,3,999000.0
215.0,4,2,0,99,99,555000.0
221.22,3,2,2,99,99,628630.0
138.81,6,3,1,16,2,292300.0
380.0,3,2,0,26,4,662300.0
220.0,4,3,0,26,4,588300.0
255.0,6,3,2,7,1,1554000.0
60.0,2,0,0,99,99,140600.0
215.0,4,4,3,99,99,1443000.0
220.0,0,0,1,99,99,324120.0
140.0,3,1,0,99,99,230000.0
90.0,2,2,1,99,99,318200.0
220.0,4,3,2,17,2,444000.0
200.0,6,4,6,25,4,888000.0
102.03,4,3,2,23,3,1021200.0
99.61,3,3,1,16,2,281200.0
353.98,10,4,0,20,3,1295000.0
258.0,5,4,2,16,2,592000.0
550.0,0,0,0,99,99,703000.0
300.0,14,3,0,99,99,1091500.0
600.0,7,6,6,99,99,2960000.0
199.0,7,3,0,16,2,314500.0
105.0,4,3,2,99,99,647500.0
290.9,7,6,2,2,0,1184000.0
224.0,7,4,2,5,0,1147000.0
52.0,3,2,1,99,99,270000.0
348.0,6,4,2,99,99,1609500.0
555.0,6,4,2,5,0,15197380.0
400.0,7,6,1,99,99,1480000.0
238.44,3,2,0,99,99,1702000.0
393.0,8,8,1,16,2,777000.0
120.0,1,1,0,99,99,220000.0
314.02,5,6,2,23,3,2590000.0
220.0,6,7,2,22,3,814000.0
132.0,4,2,1,2,0,758500.0
280.0,3,3,1,99,99,1258000.0
240.26,6,3,0,99,99,999000.0
425.55,8,6,2,5,0,3663000.0
125.0,2,1,0,99,99,210000.0
70.34,4,5,0,99,99,296000.0
367.5,5,4,1,99,99,777000.0
359.49,4,10,1,99,99,410700.0
306.1,5,4,0,17,2,962000.0
238.62,4,3,2,4,0,3515000.0
133.5,5,4,0,99,99,388500.0
400.0,6,8,4,26,4,1073000.0
100.0,4,4,1,99,99,629000.0
120.0,6,3,1,99,99,518000.0
210.0,6,3,1,16,2,407000.0
0.0,0,0,0,99,99,185000.0
130.0,6,4,1,99,99,795500.0
300.0,3,1,1,20,3,851000.0
230.0,4,4,1,99,99,2220000.0
1400.0,5,6,4,99,99,684500.0
268.54,3,2,1,99,99,851000.0
180.32,5,3,0,99,99,370000.0
260.0,8,4,1,99,99,536500.0
117.9,3,4,0,3,0,1060547.0
114.7,2,1,1,99,99,284900.0
177.0,5,3,1,99,99,333000.0
150.0,3,3,1,99,99,518000.0
77.0,0,0,0,99,99,166500.0
188.0,6,3,0,99,99,388500.0
239.93,4,3,1,99,99,1091500.0
237.0,4,3,3,4,0,2849000.0
536.0,20,8,1,99,99,777000.0
213.48,7,4,0,99,99,514300.0
300.0,5,3,1,99,99,370000.0
223.0,7,3,1,99,99,209050.0
129.97,6,2,1,22,3,1554000.0
431.72,10,6,1,35,5,814000.0
289.0,3,4,2,5,0,2249600.0
120.0,5,4,1,99,99,407000.0
150.0,3,2,1,99,99,629000.0
292.0,4,0,0,1,0,1813000.0
810.0,34,18,0,99,99,1184000.0
275.76,5,5,0,31,5,925000.0
321.0,8,5,2,5,0,1324600.0
433.0,6,6,0,20,3,1346800.0
480.0,13,5,6,99,99,732600.0
80.0,2,2,1,99,99,214600.0
112.1,3,2,1,99,99,555000.0
310.0,6,5,1,99,99,980500.0
0.0,0,0,0,99,99,148000.0
168.0,5,2,0,99,99,135000.0
260.0,0,0,0,99,99,573500.0
180.0,5,3,0,99,99,573500.0
150.0,4,3,2,99,99,666000.0
144.0,3,2,0,99,99,288600.0
224.0,6,2,0,99,99,444000.0
445.0,16,13,1,99,99,584600.0
195.18,4,3,1,99,99,869500.0
180.0,6,5,2,99,99,999000.0
120.0,3,1,0,99,99,814000.0
105.0,0,3,1,99,99,333000.0
204.0,4,3,0,99,99,625300.0
134.0,5,3,0,17,2,832500.0
243.39,5,5,4,99,99,1961000.0
384.0,9,4,0,99,99,740000.0
153.0,9,4,0,99,99,536500.0
300.0,6,5,1,99,99,703000.0
300.0,5,5,2,26,4,481000.0
347.15,6,3,1,99,99,8880000.0
192.0,3,2,0,5,0,1850000.0
314.0,13,9,1,28,4,499500.0
120.0,4,2,0,99,99,259000.0
124.0,3,2,2,99,99,1683500.0
153.78,4,3,0,0,0,888000.0
500.0,4,5,2,99,99,4070000.0
251.75,6,3,0,16,2,740000.0
149.88,6,4,2,99,99,666000.0
288.0,5,4,0,9,1,1850000.0
197.57,4,3,2,99,99,847300.0
200.0,4,2,1,99,99,684500.0
522.09,6,4,2,99,99,703000.0
340.0,6,7,1,99,99,962000.0
385.56,6,4,1,99,99,736300.0
394.0,8,8,1,99,99,1609500.0
189.0,5,3,5,99,99,1480000.0
413.0,0,0,1,20,3,814000.0
130.0,3,1,1,99,99,179820.0
328.95,6,5,4,5,0,3515000.0
122.0,0,0,0,16,2,407000.0
162.0,6,4,0,99,99,925000.0
105.0,2,1,0,99,99,92500.0
326.28,3,3,4,5,0,2257000.0
513.0,12,6,0,17,2,307100.0
202.97,4,2,1,99,99,610500.0
1200.0,12,12,0,99,99,9250000.0
250.0,4,2,0,1,0,2960000.0
126.39,4,4,0,17,2,407000.0
0.0,0,0,0,2,0,1476300.0
0.0,0,0,0,99,99,307100.0
162.8,12,3,0,99,99,610500.0
560.2,16,7,1,34,5,1849996.0
0.0,1,1,0,99,99,902800.0
110.0,2,1,0,99,99,277500.0
220.0,3,3,2,99,99,925000.0
458.21,11,8,3,20,3,1517000.0
360.0,5,6,0,99,99,1864800.0
130.0,2,1,0,99,99,166500.0
260.0,5,3,1,99,99,1328300.0
696.4,11,10,12,99,99,2775000.0
230.0,0,0,0,99,99,554996.0
303.4,12,6,1,99,99,666000.0
98.0,2,1,0,99,99,110000.0
130.0,11,8,1,99,99,1535500.0
400.0,8,8,0,99,99,2904500.0
290.0,11,5,0,99,99,444000.0
205.0,6,3,0,99,99,925000.0
400.0,8,8,14,99,99,2405000.0
249.0,6,4,2,24,4,1091500.0
111.97,2,2,0,16,2,403300.0
85.0,5,4,1,3,0,1184000.0
200.0,4,2,0,99,99,555000.0
200.0,5,4,1,99,99,1332000.0
80.0,6,6,0,99,99,555000.0
495.0,5,4,2,5,0,2220000.0
300.0,5,3,1,99,99,962000.0
130.0,4,4,1,99,99,351500.0
331.35,9,6,1,34,5,851000.0
209.0,5,3,0,7,1,1295000.0
0.0,5,4,1,99,99,610500.0
150.0,6,5,1,99,99,888000.0
94.27,3,2,0,99,99,329300.0
111.0,3,2,4,99,99,1110000.0
183.25,3,3,2,5,0,1443000.0
182.25,4,3,1,99,99,573500.0
139.49,3,2,0,99,99,305250.0
97.98,3,2,1,99,99,1017500.0
166.14,5,4,1,99,99,481000.0
36.0,2,1,1,99,99,166130.0
230.0,5,4,1,2,0,1961000.0
152.53,5,3,2,99,99,517630.0
116.51,3,1,0,99,99,925000.0
210.33,6,5,1,16,2,584600.0
322.52,4,3,2,0,0,1702000.0
90.0,2,3,0,99,99,259000.0
232.0,4,2,1,5,0,1443000.0
203.0,4,4,1,99,99,680000.0
180.0,0,0,0,99,99,270100.0
144.0,3,2,1,35,5,1091500.0
342.0,4,3,1,1,0,2294000.0
150.0,4,4,0,99,99,466200.0
140.0,3,2,0,99,99,351500.0
532.0,0,0,0,3,0,6660000.0
450.0,6,4,1,99,99,1850000.0
320.0,5,3,3,2,0,2035000.0
353.0,3,4,3,5,0,1091500.0
90.0,0,0,0,16,2,314500.0
460.0,0,0,0,99,99,1794500.0
185.0,4,3,1,99,99,851000.0
228.09,4,3,1,99,99,573500.0
110.0,3,2,0,99,99,277130.0
189.0,4,4,2,99,99,684500.0
153.0,0,0,0,99,99,620000.0
300.0,15,6,1,99,99,1572500.0
220.0,4,2,3,99,99,699300.0
300.0,7,3,0,10,1,3552000.0
223.62,4,3,0,99,99,477300.0
100.0,5,3,0,16,2,555000.0
300.0,5,4,4,5,0,4255000.0
311.85,5,2,2,35,5,736300.0
1000.0,3,10,0,99,99,5920000.0
180.0,4,4,2,99,99,1017500.0
169.0,4,2,0,99,99,1998000.0
175.0,4,2,1,99,99,351500.0
190.12,9,5,0,34,5,370000.0
454.83,15,7,1,20,3,999000.0
100.0,0,1,0,99,99,962000.0
99.0,2,2,0,99,99,240500.0
109.08,0,3,0,99,99,629000.0
354.91,5,6,1,99,99,851000.0
154.1,3,2,1,99,99,388500.0
266.9,6,2,0,99,99,321900.0
50.0,2,2,1,99,99,296000.0
400.0,6,2,0,99,99,518000.0
309.4,8,1,2,99,99,4736000.0
394.0,5,5,2,2,0,1698300.0
230.0,6,4,1,16,2,481000.0
270.0,6,3,1,16,2,499500.0
196.61,4,4,1,99,99,625300.0
458.54,4,2,0,99,99,1154400.0
1198.0,0,0,0,2,0,11517508.0
400.0,8,7,3,26,4,980500.0
235.0,0,0,0,26,4,621600.0
474.0,6,6,2,26,4,1461500.0
373.84,12,7,2,9,1,1295000.0
210.0,3,2,6,99,99,677100.0
300.0,6,5,1,99,99,1108150.0
161.67,5,2,0,99,99,259000.0
280.0,0,0,0,8,1,2960000.0
429.0,8,4,6,4,0,5735000.0
404.0,9,7,1,99,99,699977.0
180.0,6,4,0,99,99,314500.0
128.0,4,3,2,25,4,1295000.0
153.97,6,0,0,99,99,1480000.0
216.5,4,5,10,32,5,2664000.0
280.0,4,3,2,4,0,2179300.0
290.0,4,3,1,99,99,462500.0
170.0,4,2,0,99,99,610500.0
260.0,4,2,1,16,2,629000.0
165.0,3,2,0,99,99,314500.0
200.0,4,4,4,4,0,7400000.0
241.0,6,5,1,99,99,499500.0
240.0,5,3,6,99,99,691900.0
350.0,6,4,1,99,99,462500.0
257.0,6,3,2,2,0,1850000.0
286.02,4,3,0,16,2,666000.0
259.0,5,3,1,99,99,980500.0
230.0,4,4,3,99,99,1221000.0
180.0,12,12,3,99,99,777000.0
516.0,14,11,0,22,3,999000.0
275.0,9,8,1,5,0,847300.0
151.0,5,5,4,26,4,666000.0
178.0,4,4,0,99,99,350000.0
377.5,5,3,2,8,1,3071000.0
110.0,5,2,0,99,99,814000.0
38.0,2,1,0,99,99,70000.0
267.9,5,3,2,1,0,6660000.0
243.0,3,3,3,22,3,2220000.0
99.0,6,3,0,99,99,370000.0
77.0,3,1,1,99,99,943500.0
360.0,6,3,1,99,99,610500.0
560.0,4,5,4,99,99,1957300.0
81.1,3,1,1,20,3,333000.0
100.0,3,1,1,99,99,198000.0
105.0,3,1,1,99,99,758500.0
280.0,3,4,2,99,99,2553000.0
220.0,6,1,0,99,99,592000.0
200.0,0,0,0,99,99,1813000.0
426.0,5,5,2,5,0,2775000.0
167.73,3,2,0,34,5,925000.0
150.0,6,5,0,99,99,277500.0
148.24,4,3,0,99,99,725200.0
260.0,6,5,1,99,99,481000.0
273.75,5,4,0,1,0,2331000.0
402.0,8,3,1,99,99,1332000.0
191.0,3,3,2,99,99,666000.0
60.0,2,2,0,99,99,499500.0
140.0,2,1,1,99,99,407000.0
232.64,6,4,0,99,99,1143300.0
320.0,5,3,2,5,0,1702000.0
240.0,3,3,1,99,99,832500.0
639.31,4,5,5,3,0,7400000.0
180.0,3,2,1,99,99,980500.0
342.0,3,4,3,99,99,555000.0
540.8,3,5,2,5,0,3182000.0
160.27,4,3,1,5,0,888000.0
396.0,9,3,1,20,3,1106300.0
257.0,5,4,1,35,5,962000.0
120.0,2,2,0,13,2,215000.0
153.0,4,3,0,99,99,362600.0
200.0,5,2,0,99,99,221630.0
100.0,3,2,1,17,2,629000.0
741.0,15,6,3,99,99,1702000.0
258.17,6,3,1,99,99,851000.0
268.0,9,4,0,17,2,647500.0
120.0,3,2,1,16,2,181300.0
191.62,5,4,2,99,99,962000.0
187.75,5,4,2,99,99,980500.0
404.97,11,10,4,1,0,2479000.0
240.0,3,2,0,16,2,318200.0
200.0,10,8,0,19,3,351500.0
245.0,5,3,0,17,2,140600.0
286.0,8,2,1,99,99,795500.0
55.0,2,1,0,99,99,58000.0
425.0,10,4,0,34,5,665112.0
200.0,1,2,1,99,99,259000.0
288.49,5,5,1,2,0,1478150.0
28.0,1,1,0,99,99,120000.0
400.0,4,4,2,99,99,1480000.0
207.0,3,2,1,22,3,536500.0
260.0,6,5,2,99,99,958300.0
215.0,5,3,2,2,0,1324600.0
190.0,3,3,0,99,99,1073000.0
365.5,8,5,3,26,4,925000.0
266.98,3,4,2,5,0,1813000.0
125.1,4,4,2,99,99,621600.0
225.0,4,3,2,1,0,1979500.0
360.0,14,7,0,99,99,499500.0
245.0,6,2,1,99,99,758500.0
95.0,2,1,2,99,99,418100.0
240.0,7,4,0,99,99,407000.0
347.1,6,5,1,16,2,462500.0
184.98,5,3,3,99,99,814000.0
157.0,5,5,1,99,99,333000.0
750.0,20,9,0,99,99,1942500.0
298.0,0,0,0,13,2,8140000.0
335.0,4,3,1,5,0,2109000.0
516.0,12,7,0,20,3,1295000.0
364.0,4,3,2,99,99,1202500.0
288.0,10,6,1,9,1,1295000.0
408.0,12,6,1,20,3,1184000.0
294.0,7,7,0,99,99,958300.0
262.97,5,3,2,2,0,1535500.0
280.0,3,2,1,99,99,1344210.0
187.0,5,5,1,99,99,629000.0
244.0,6,4,2,25,4,740000.0
180.0,3,2,1,99,99,555000.0
150.0,0,0,0,99,99,333000.0
120.0,4,1,0,16,2,294150.0
270.0,4,2,1,99,99,1036000.0
288.0,0,0,0,99,99,444000.0
580.0,5,9,6,99,99,2201500.0
260.79,7,2,1,99,99,847300.0
105.0,3,2,2,99,99,721500.0
308.27,6,8,4,99,99,1776000.0
254.0,6,2,1,17,2,684500.0
255.0,6,5,1,2,0,1295000.0
404.0,5,7,2,3,0,2201500.0
480.0,12,8,0,99,99,703000.0
270.05,5,4,1,5,0,1313500.0
369.8,6,6,2,3,0,2109000.0
215.68,4,3,1,99,99,969400.0
153.0,4,2,1,99,99,1036000.0
342.21,4,3,2,99,99,3404000.0
123.0,5,3,1,5,0,1535500.0
440.0,8,7,2,2,0,1591000.0
230.03,6,4,1,99,99,740000.0
188.0,5,2,0,99,99,425500.0
234.0,6,3,1,99,99,1554000.0
440.0,6,4,3,99,99,980500.0
200.0,6,3,1,99,99,610500.0
163.5,7,9,1,2,0,1036000.0
276.0,6,6,2,5,0,1794500.0
321.0,4,4,1,2,0,1776000.0
364.0,7,3,0,10,1,2960000.0
156.83,3,2,1,99,99,1295000.0
199.8,5,2,0,99,99,270000.0
378.0,4,3,0,4,0,4255000.0
355.0,5,7,0,99,99,1073000.0
238.0,8,8,0,25,4,592000.0
70.76,3,2,2,16,2,251600.0
176.41,3,3,1,9,1,999000.0
117.0,11,2,0,99,99,518000.0
122.0,6,2,0,8,1,768860.0
205.0,8,8,0,28,4,1480000.0
209.0,5,4,1,99,99,962000.0
135.0,3,1,1,99,99,314500.0
167.7,4,4,4,99,99,813996.0
160.0,4,2,1,99,99,592000.0
135.49,4,2,0,16,2,247900.0
210.0,5,2,1,34,5,370000.0
318.0,6,4,3,35,5,1258000.0
373.7,5,5,3,2,0,4255000.0
447.75,6,5,5,17,2,625300.0
234.0,0,0,0,99,99,366300.0
158.0,6,3,0,2,0,3400.0
130.0,2,1,1,99,99,120000.0
600.0,8,6,0,20,3,4255000.0
335.0,8,6,1,99,99,1184000.0
407.0,5,7,6,5,0,5361300.0
74.0,3,2,2,99,99,160000.0
287.0,4,2,2,5,0,1184000.0
330.0,10,8,0,99,99,895400.0
