Área Total log,Dormitorios,Baños,Estacionamiento,Zona_num,Municipio_num,Precio Venta log,Enlaces
4.51085950651685,3,2,2,3,8,14.159100971573958,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-barranco-lima-3-dormitorios-145436046
4.51085950651685,8,4,0,35,4,13.707480927831945,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-san-martin-de-porres-lima-5-a-mas-dormitorios-144650488
4.51085950651685,4,2,0,32,5,13.030250281476574,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-san-juan-de-lurigancho-lima-4-dormitorios-144447754
4.51085950651685,1,0,0,32,5,12.506180941677357,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-mariscal-caceres-san-juan-de-lurigancho-1-dormitorio-145663130
4.51085950651685,3,2,0,32,5,12.992165849842163,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-mariscal-caceres-san-juan-de-lurigancho-3-dormitorios-144221468
4.51085950651685,2,2,1,42,6,12.303203893455684,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-nueva-esperanza-cm1-villa-maria-del-triunfo-2-dormitorios-143302644
4.51085950651685,9,7,2,18,4,13.47653659463273,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-los-olivos-lima-5-a-mas-dormitorios-145721951
4.51085950651685,4,0,1,33,6,12.58087577645635,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-villa-solidaridad-san-juan-de-miraflores-4-dormitorios-144378066
4.51085950651685,5,0,1,32,5,13.171955124981828,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-mariscal-caceres-san-juan-de-lurigancho-5-a-mas-dormitorios-144961272
4.51085950651685,7,4,0,32,5,12.721291604450823,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-san-juan-de-lurigancho-lima-5-a-mas-dormitorios-142689468
4.51085950651685,7,2,1,32,5,12.73670383776449,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-san-juan-de-lurigancho-lima-5-a-mas-dormitorios-145133364
4.51085950651685,3,0,0,2,5,12.235636302128867,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-huaycan-ate-vitarte-3-dormitorios-145234475
4.51085950651685,5,3,0,2,5,13.199604009081009,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-ate-vitarte-lima-5-a-mas-dormitorios-145565891
4.51085950651685,5,3,1,19,6,12.450198520182342,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-de-lurin-lurin-5-a-mas-dormitorios-145081698
4.51085950651685,3,0,0,32,5,12.314931534737134,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-san-juan-de-lurigancho-lima-3-dormitorios-145727704
4.51085950651685,3,2,1,5,4,12.582833019909762,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-santa-maria-villa-club-et1-carabayllo-3-dormitorios-143885408
4.51085950651685,6,3,1,33,6,13.22672519452875,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-san-juan-de-miraflores-lima-5-a-mas-dormitorios-145099182
4.5217885770490405,4,3,0,36,8,13.51440681653079,https://urbania.pe/inmueble/clasificado/veclcapa-venta-de-casa-en-san-miguel-lima-4-dormitorios-145174070
4.5217885770490405,5,3,1,36,8,13.54717479956329,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-san-miguel-san-miguel-5-a-mas-dormitorios-145649429
4.5217885770490405,3,2,1,36,8,13.549852173837253,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-miramar-san-miguel-3-dormitorios-144562421
4.5217885770490405,4,2,1,19,6,12.715843713447553,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-las-palmas-lurin-4-dormitorios-145608362
4.532599493153256,3,0,0,8,6,13.088245940358112,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-cocharcas-chorrillos-3-dormitorios-142740137
4.532599493153256,5,3,1,5,4,12.491255347155265,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-carabayllo-lima-5-a-mas-dormitorios-143368417
4.532599493153256,3,2,1,5,4,12.464587201678082,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-ciro-alegria-carabayllo-3-dormitorios-145291500
4.543294782270004,5,3,0,24,8,13.634828855873332,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-pueblo-libre-lima-5-a-mas-dormitorios-144697660
4.543294782270004,3,0,0,15,8,14.205050192891049,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-la-molina-lima-3-dormitorios-145081308
4.553876891600541,3,2,0,55,8,12.71815048494679,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-santa-maria-huaura-3-dormitorios-145204765
4.564348191467836,3,0,0,25,4,12.359227115018937,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-puente-piedra-lima-3-dormitorios-145721111
4.564348191467836,4,2,1,39,8,13.569611298299009,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-monterrico-chico-santiago-de-surco-4-dormitorios-143682005
4.574710978503383,4,2,0,21,8,14.07402202531625,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-miraflores-lima-4-dormitorios-144512111
4.584967478670572,6,2,61,39,8,13.426904041847699,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-los-precursores-santiago-de-surco-5-a-mas-dormitorios-144572072
4.584967478670572,3,3,0,42,6,13.552522398915027,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-villa-maria-del-triunfo-lima-3-dormitorios-144834114
