Área Total log,Dormitorios,Baños,Estacionamiento,Zona_num,Municipio_num,Precio Venta log,Precio Cierre log,Codigo
4.394449154672439,1,1,0,31,8,7.937731775260109,7.937731775260109,1056177
4.42484663185681,5,0,0,18,8,8.059276223305648,7.862497197230545,1068348
4.430816798843313,3,1,1,8,5,8.121777419161074,7.824445930877619,1088590
4.430816798843313,1,0,0,22,3,8.484049972822984,8.481358738407021,1103236
4.454347296253507,1,0,0,20,8,9.222861652529854,9.212138753917563,1095004
4.454347296253507,2,0,0,5,4,8.006700845440367,7.901377353792616,1093660
4.48863636973214,1,1,0,16,8,8.825412915085566,8.825412915085566,1022892
4.48863636973214,1,1,0,21,8,7.438971592395862,7.3783837129967145,1052675
4.48863636973214,1,1,0,18,8,9.148571345578551,9.174402265170553,1102384
4.51085950651685,2,1,0,8,5,7.496097345175956,7.3783837129967145,1123149
4.51085950651685,1,2,0,8,5,6.90875477931522,6.90875477931522,1122289
4.5132741712835545,5,2,0,43,7,7.99598047476376,7.99598047476376,1093587
4.547858819274978,2,1,0,17,8,9.003070169818264,9.003070169818264,1029602
4.55597994179732,1,1,0,31,8,8.612685172875459,8.699681400989514,1071043
4.574710978503383,2,1,0,16,8,7.696667081526462,7.696667081526462,1075735
4.575638383382054,9,2,0,31,8,9.210440366976517,9.210440366976517,1080461
4.583742238574471,2,2,0,47,8,8.343077871169383,8.699681400989514,1070570
4.61512051684126,5,2,0,9,5,7.696667081526462,7.313886831633462,1116151
4.61512051684126,2,2,0,20,8,8.917444732471514,8.719725788826322,1115831
4.61512051684126,2,1,0,24,3,7.696667081526462,7.696667081526462,1106456
4.61512051684126,5,2,0,27,8,8.101980731853192,8.101980731853192,1116782
4.61512051684126,10,4,0,27,8,9.210440366976517,8.987321812850125,1101582
4.61512051684126,7,4,0,27,8,9.210440366976517,8.987321812850125,1101923
4.61512051684126,1,0,0,33,6,8.006700845440367,8.006700845440367,1089125
4.6466959328165895,2,2,0,31,8,8.517393171418904,8.517393171418904,1019494
4.653960350157523,5,3,0,29,8,7.601402334583733,7.601402334583733,1112245
4.663439094112067,2,0,0,20,8,8.69165057315339,8.555451903533328,1095663
4.6913478822291435,2,1,0,8,5,8.412054873292933,8.343077871169383,1092817
4.700480365792417,2,1,0,43,7,8.177515823846075,8.177515823846075,1065146
4.709530201312334,2,1,0,20,8,8.895766604056085,8.895766604056085,1075600
4.709530201312334,3,1,0,20,8,8.627123250788433,8.602636673233706,1035423
4.709530201312334,3,2,0,30,8,8.412054873292933,8.412054873292933,1031821
4.709530201312334,1,0,0,11,3,8.476579508530941,8.294299608857235,1108500
4.795790545596741,2,2,2,19,8,8.414717399827001,8.343077871169383,1105579
4.795790545596741,1,1,0,24,3,7.496097345175956,7.496097345175956,1022999
4.795790545596741,2,1,2,43,7,8.69165057315339,8.412054873292933,1041209
4.795790545596741,1,0,0,43,7,7.901377353792616,7.901377353792616,1100960
4.795790545596741,2,1,0,5,4,8.517393171418904,8.434028950155469,1104522
4.795790545596741,1,1,0,8,5,7.438971592395862,7.438971592395862,1034640
4.795790545596741,1,1,0,43,7,6.55250788703459,6.55250788703459,1077579
4.836281906951478,3,1,0,10,5,7.824445930877619,7.824445930877619,1024551
4.836281906951478,2,3,0,29,8,9.306650052113591,9.317489287493226,1120210
4.844187086458591,2,1,0,11,3,7.824445930877619,7.696667081526462,1076006
4.867534450455582,2,1,1,25,3,6.803505257608338,6.803505257608338,1078065
4.873287102945032,7,1,2,26,8,8.839421607620602,8.648396877031582,1044257
4.875197323201151,21,7,2,8,5,6.90875477931522,6.90875477931522,1106889
4.912654885736052,2,1,0,12,5,6.803505257608338,6.803505257608338,1078062
4.936199062943238,1,2,2,21,8,8.558143177745192,8.555451903533328,1079127
4.948759890378168,3,2,2,34,6,9.680406499268875,9.680406499268875,1110459
4.948759890378168,2,1,0,5,4,7.937731775260109,7.937731775260109,1105714
4.948759890378168,1,3,0,33,6,8.24301946898925,8.291797105048733,1092266
4.948759890378168,1,1,0,8,5,8.444837529224097,8.31434234336979,1080272
4.948759890378168,6,2,0,5,4,7.972810784121404,7.901377353792616,1109501
4.948759890378168,1,1,0,33,6,8.160803920954665,7.824445930877619,1093057
4.948759890378168,2,3,0,33,6,7.696667081526462,7.696667081526462,1119050
4.948759890378168,1,2,0,33,6,8.006700845440367,8.006700845440367,1118577
4.948759890378168,1,2,0,8,5,7.550135342488429,7.550135342488429,1030800
4.948759890378168,1,1,0,8,5,8.500047032581268,8.500047032581268,1030788
4.948759890378168,1,1,0,7,4,7.00397413672268,6.90875477931522,1121659
4.948759890378168,1,2,0,8,5,7.576097340623111,7.576097340623111,1030794
4.948759890378168,5,1,0,12,5,8.211482916445066,8.212297138229768,1064790
4.948759890378168,4,3,0,31,8,8.294299608857235,8.294299608857235,1017982
4.948759890378168,1,1,0,33,6,7.696667081526462,7.601402334583733,1127620
4.948759890378168,7,0,0,35,6,8.863474306170954,8.688959234270676,1057259
4.967379785425298,6,2,0,27,8,8.101980731853192,8.006700845440367,1095424
5.0106352940962555,1,1,0,9,5,8.612685172875459,8.612685172875459,1066676
5.0106352940962555,7,2,1,24,3,8.521782643750045,8.367439497330079,1063402
5.017279836814924,2,0,0,5,4,8.77971129020447,8.843759381917984,1101075
5.017279836814924,3,4,0,5,4,8.612685172875459,8.294299608857235,1110050
5.017279836814924,1,1,0,31,8,8.517393171418904,8.517393171418904,1051894
5.017279836814924,3,1,0,11,3,8.575650760987806,8.575650760987806,1045972
5.017279836814924,12,9,0,3,4,8.853808274977197,8.665785595466064,1095485
5.017279836814924,12,4,0,5,4,8.006700845440367,8.006700845440367,210759
5.017279836814924,1,1,0,8,5,7.824445930877619,7.741099090035366,1069762
5.017279836814924,5,2,0,11,3,8.160803920954665,8.11701408773731,1102806
5.017279836814924,1,1,0,8,5,8.006700845440367,7.972810784121404,1069760
5.017279836814924,3,3,2,16,8,8.790421306897867,8.688959234270676,1127144
5.0369526024136295,12,5,1,3,4,8.160803920954665,8.160803920954665,1073917
5.0369526024136295,4,2,1,20,8,8.844480518460378,8.90202012325438,1113734
5.0369526024136295,4,2,1,20,8,8.866158492284917,9.564150014857697,1071364
5.043425116919247,4,1,0,38,6,7.0909098220799835,7.048386408721883,1043867
5.081404364984463,1,2,0,8,5,7.170888478512505,6.7464121285733745,1119097
5.081404364984463,7,4,0,8,5,8.294299608857235,8.294299608857235,1093157
5.081404364984463,3,1,0,4,4,7.824445930877619,7.555381944240273,1094740
5.081404364984463,1,1,0,8,5,7.696667081526462,8.188966863648876,1121803
5.081404364984463,16,7,2,18,8,9.259987311865597,9.259987311865597,1033785
5.081404364984463,4,2,0,3,4,6.90875477931522,6.90875477931522,1068622
5.081404364984463,1,2,0,2,4,7.8636512654486515,7.8636512654486515,207093
5.081404364984463,1,2,0,2,4,7.783640596221253,7.783640596221253,207129
5.081404364984463,1,1,0,7,4,7.824445930877619,7.824445930877619,1019698
5.081404364984463,4,2,0,38,6,8.699681400989514,8.517393171418904,1085611
5.081404364984463,1,2,0,2,4,7.601402334583733,7.601402334583733,207131
5.135798437050262,4,3,1,17,8,8.465057436995709,8.33110454805304,1119245
5.14166355650266,1,1,0,8,5,7.601402334583733,7.696667081526462,1058191
5.14166355650266,1,1,3,5,4,8.691314551644853,8.517393171418904,1045267
5.159055299214529,1,1,0,34,6,8.476579508530941,8.476579508530941,1113870
5.181783550292085,3,2,1,8,5,8.517393171418904,8.517393171418904,1004079
5.198497031265826,1,2,0,7,4,7.496097345175956,7.496097345175956,1109906
5.198497031265826,1,3,0,4,4,7.741099090035366,7.741099090035366,1049246
5.222299880124121,6,2,0,22,3,8.612685172875459,8.294299608857235,1048555
5.225746673713202,4,0,0,5,4,8.97423821949758,9.260571402361052,1097813
5.225746673713202,1,2,0,2,4,7.824445930877619,7.824445930877619,1032807
5.231108616854587,1,2,0,8,5,8.517393171418904,8.517393171418904,1022174
5.231108616854587,1,1,0,20,8,7.998671361015776,8.032782273821697,1060274
5.262690188904886,1,2,0,6,4,8.343077871169383,8.006700845440367,1088404
5.272999558563747,2,0,6,43,7,8.142354276849835,8.142645185942795,1069319
5.303304908059076,6,2,1,28,8,9.582524425515684,9.55385915186536,1060384
5.303304908059076,1,2,0,8,5,7.601402334583733,7.601402334583733,1081033
5.303304908059076,3,1,0,17,8,8.412054873292933,8.412054873292933,1096402
5.351858133476067,6,2,4,30,8,9.52427481557203,9.540614870808442,1106292
5.351858133476067,12,0,0,17,8,9.400712766959849,9.400712766959849,1013721
5.375278407684165,1,2,0,8,5,7.601402334583733,7.601402334583733,1089256
5.375278407684165,4,4,0,8,5,7.762170607138205,7.762170607138205,1088795
5.3981627015177525,2,2,0,7,4,8.517393171418904,8.343077871169383,1070542
5.420534999272286,4,0,0,43,7,8.294299608857235,8.160803920954665,1034659
5.4510384535657,3,3,0,49,8,8.632484235750972,8.294299608857235,1103682
5.460223608391057,1,2,10,20,8,9.976784481597585,9.867497614802973,1028799
5.484796933490655,12,2,2,27,8,9.672626800077511,9.527192821727743,1102782
5.486248162106502,12,3,0,46,8,9.61587214452889,9.392745258631441,1066117
5.5134287461649825,11,2,1,43,7,8.476579508530941,8.434028950155469,1049985
5.5254529391317835,3,2,0,5,4,8.294299608857235,8.006700845440367,1089130
5.602118820879701,4,2,0,5,4,8.853808274977197,8.699681400989514,1104979
5.652489180268651,10,2,0,21,8,9.384713758920963,9.57983281962553,1031477
5.707110264748875,4,3,0,20,8,9.013473543740192,9.029837160989011,1118749
5.707110264748875,6,4,2,19,8,9.070503426788383,9.070503426788383,1030418
5.768320995793772,4,3,0,18,8,7.9420068084898565,7.9314644076235625,1098514
5.771441123130016,4,1,4,34,6,9.232199706329077,9.248502833070532,1115694
5.7899601708972535,5,3,3,20,8,9.488350824731233,9.283590833715776,1108448
5.8988008622445625,24,3,4,16,8,10.098684201799387,9.877066572178327,1092637
6.028760331851679,3,1,0,43,7,8.612685172875459,8.612685172875459,1064335
6.042632833682381,3,12,0,7,4,9.90353755128617,9.546884034617925,1067462
6.052089168924417,1,3,1,8,5,8.630700432209832,8.824824939175638,1102865
6.111467339502679,1,2,0,34,6,9.62317823441376,9.62052897347075,1081584
6.246106765481563,8,6,0,43,7,9.010058489805235,9.007367027451355,1082199
6.311734809152915,2,2,0,8,5,8.699681400989514,8.517393171418904,1103868
6.416732282512326,3,3,0,5,4,9.994287576862567,9.959300617355341,1104708
